# ------------------------------------------------------------->>>>
# DATA SET NAME
#
# dataset_name: co2_smo_surface-insitu_1_ccgg_MonthlyData
#
# ------------------------------------------------------------->>>>
# DESCRIPTION
#
# dataset_description: Atmospheric Carbon Dioxide Dry Air Mole Fractions from quasi-continuous measurements at American Samoa.
#
# ------------------------------------------------------------->>>>
# CITATION
#
# dataset_citation: NOAA ESRL Global Monitoring Division. 2015, updated annually. Atmospheric Carbon Dioxide Dry Air Mole Fractions from quasi-continuous measurements at American Samoa. Compiled by K.W. Thoning, D.R. Kitzis, and A. Crotwell. National Oceanic and Atmospheric Administration (NOAA), Earth System Research Laboratory (ESRL), Global Monitoring Division (GMD): Boulder, Colorado, USA. Version 2016-8 at http://dx.doi.org/10.7289/V51834DB.
#
# ------------------------------------------------------------->>>>
# FAIR USE POLICY
#
# dataset_fair_use: These data are made freely available to the public and the scientific community in the belief that their wide dissemination will lead to greater understanding and new scientific insights. The availability of these data does not constitute publication of the data.  NOAA relies on the ethics and integrity of the user to insure that ESRL receives fair credit for their work.  If the data are obtained for potential use in a publication or presentation, ESRL should be informed at the outset of the nature of this work. If the ESRL data are essential to the work, or if an important result or conclusion depends on the ESRL data, co-authorship may be appropriate.  This should be discussed at an early stage in the work.  Manuscripts using the ESRL data should be sent to ESRL for review before they are submitted for publication so we can insure that the quality and limitations of the data are accurately represented.
#
# ------------------------------------------------------------->>>>
# WARNING
#
# dataset_warning: Every effort is made to produce the most accurate and precise measurements possible.  However, we reserve the right to make corrections to the data based on recalibration of standard gases or for other reasons deemed scientifically justified.  We are not responsible for results and conclusions based on use of these data without regard to this warning.
#
# ------------------------------------------------------------->>>>
# GLOBAL ATTRIBUTES
#
# site_code : SMO
# site_name : Tutuila
# site_country : American Samoa
# site_country_flag : AMSA0001.GIF
# site_latitude : -14.2474
# site_longitude : -170.5644
# site_elevation : 42.0
# site_elevation_unit : masl
# site_utc2lst : -11.0
# site_utc2lst_comment : Add 'site_utc2lst' hours to convert a time stamp in UTC (Coordinated Universal Time) to LST (Local Standard Time).
# site_url : http://www.esrl.noaa.gov/gmd/obop/smo/
# dataset_creation_date : 2016-08-15T11:06:18.104297
# dataset_num : 9
# dataset_name : co2_smo_surface-insitu_1_ccgg_MonthlyData
# dataset_parameter : co2
# dataset_project : surface-insitu
# dataset_platform : fixed
# dataset_map : map_smo_surface-insitu_1.png
# dataset_selection : Monthly values derived from hourly data representative of baseline conditions
# dataset_selection_tag : MonthlyData
# dataset_calibration_scale : WMO CO2 X2007
# dataset_start_date : 1976-01-01T00:00:00Z
# dataset_stop_date : 2015-12-01T00:00:00Z
# dataset_data_frequency : 1
# dataset_data_frequency_unit : month
# dataset_reciprocity : Use of these data implies an agreement to reciprocate. Laboratories making similar measurements agree to make their own data available to the general public and to the scientific community in an equally complete and easily accessible form. Modelers are encouraged to make available to the community, upon request, their own tools used in the interpretation of the ESRL data, namely well documented model code, transport fields, and additional information necessary for other scientists to repeat the work and to run modified versions. Model availability includes collaborative support for new users of the models.
# dataset_reference_total_listed : 2
# dataset_reference_1_name : Halter, B.C., Harris, J.M., and Conway, T.J., Component signals in the record of atmospheric carbon dioxide concentration at American Samoa, J. Geophys. Res., 93, 15914 15918, 1988.
# dataset_reference_2_name : Waterman, L.S., D. W. Nelson, W.D. Komhyr, T.B. Harris, and K.W. Thoning, Atmospheric carbon dioxide measurements at Cape Matatula, American Samoa, 1976 1984., J. Geophys. Res., 94, 14817 14829, 1989
# dataset_contribution : These data are provided by NOAA. Principal investigators include Pieter Tans (NOAA) AND Kirk Thoning (NOAA).
# lab_total_listed : 1
# lab_1_number : 1
# lab_1_abbr : NOAA
# lab_1_name : NOAA Global Monitoring Division
# lab_1_address1 : 325 Broadway
# lab_1_address2 : NOAA GMD-1
# lab_1_address3 : Boulder, CO 80305-3328
# lab_1_country : United States
# lab_1_url : http://www.esrl.noaa.gov/gmd/ccgg/
# lab_1_country_flag : UNST0001.GIF
# lab_1_logo : noaa_medium.png
# lab_1_ongoing_atmospheric_air_comparison : T
# lab_1_comparison_activity : Ongoing comparison with co-located measurements including NOAA surface flask data and independent measurement laboratories.
# provider_total_listed : 2
# provider_1_name : Pieter Tans
# provider_1_address1 : NOAA ESRL GMD
# provider_1_address2 : 325 Broadway GMD-1
# provider_1_address3 : Boulder, CO 80305-3328
# provider_1_country : United States
# provider_1_affiliation : National Oceanic and Atmospheric Administration
# provider_1_email : pieter.tans@noaa.gov
# provider_1_tel : 303-497-6678
# provider_2_name : Kirk Thoning
# provider_2_address1 : NOAA ESRL GMD
# provider_2_address2 : 325 Broadway GMD-1
# provider_2_address3 : Boulder, CO 80305-3328
# provider_2_country : United States
# provider_2_affiliation : National Oceanic and Atmospheric Administration
# provider_2_email : kirk.w.thoning@noaa.gov
# provider_2_tel : 303-497-6078
# header_lines : 142
#
# ------------------------------------------------------------->>>>
# VARIABLE ATTRIBUTES
#
# site_code:long_name : site_name_abbreviation.
# site_code:comment : Site code is an abbreviation for the sampling site name.
# time_components:_FillValue : -9
# time_components:long_name : integer_components_of_UTC_date/time
# time_components:order : year, month, day, hour, minute, second
# time_components:comment : Calendar time components as integers.  Times and dates are UTC. Time-averaged values are reported at the beginning of the averaging interval.
# value:_FillValue : -999.999
# value:long_name : measured_mole_fraction_of_trace_gas_in_dry_air
# value:units : micromol mol-1
# value:comment : Mole fraction reported in units of micromol mol-1 (10-6 mol per mol of dry air); equivalent to ppm (parts per million).
# value_unc:_FillValue : -999.999
# value_unc:long_name : estimated_uncertainty_in_reported_value
# value_unc:units : micromol mol-1
# value_unc:comment : This is the standard deviation of the reported mean value when nvalue is greater than 1. See provider_comment if available.
# nvalue:_FillValue : -9
# nvalue:long_name : number_of_measurements_contributing_to_reported_value
# nvalue:comment : Number of individual measurements used to compute reported value. See provider_comment if available.
# latitude:_FillValue : -999.999
# latitude:standard_name : latitude
# latitude:long_name : sample_latitude_in_decimal_degrees
# latitude:units : degrees_north
# latitude:comment : Latitude at which air sample was collected.
# longitude:_FillValue : -999.999
# longitude:standard_name : longitude
# longitude:long_name : sample_longitude_in_decimal_degrees
# longitude:units : degrees_east
# longitude:comment : Longitude at which air sample was collected.
# altitude:_FillValue : -999.999
# altitude:standard_name : altitude
# altitude:long_name : sample_altitude_in_meters_above_sea_level
# altitude:units : m
# altitude:comment : Altitude (in meters above sea level) is surface elevation (masl) plus sample intake height (magl). See provider_comment if available.
# elevation:_FillValue : -999.999
# elevation:standard_name : elevation
# elevation:long_name : surface_elevation_in_meters_above_sea_level
# elevation:units : m
# elevation:comment : Surface elevation in meters above sea level. See provider_comment if available.
# intake_height:_FillValue : -999.999
# intake_height:long_name : sample_intake_height_in_meters_above_ground_level
# intake_height:units : m
# intake_height:comment : Sample intake height in meters above ground level (magl). See provider_comment if available.
# qcflag:_FillValue : NA
# qcflag:long_name : quality_control_flag
# qcflag:comment : This quality control flag is provided by the contributing PIs. See provider_comment if available.
# qcflag:provider_comment : This is the NOAA 3-character quality control flag.  Column 1 is the REJECTION flag. An alphanumeric other than a period (.) in the FIRST column indicates a sample with obvious problems during collection or analysis. This measurement should not be interpreted. Column 2 is the SELECTION flag. An alphanumeric other than a period (.) in the SECOND column indicates a sample that is likely valid but does not meet selection criteria determined by the goals of a particular investigation. Column 3 is the INFORMATION flag. An alphanumeric other than a period (.) in the THIRD column provides additional information about the collection or analysis of the sample.
#
# VARIABLE ORDER
#
# site_code year month day hour minute second value value_unc nvalue latitude longitude altitude elevation intake_height instrument qcflag
SMO 1981 10 1 0 0 0 338.97 0.22 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1981 11 1 0 0 0 339.41 0.25 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1981 12 1 0 0 0 339.79 0.22 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1982 1 1 0 0 0 340.34 0.33 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1982 2 1 0 0 0 340.32 0.52 27 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1982 3 1 0 0 0 340.37 0.28 21 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1982 4 1 0 0 0 340.03 0.21 5 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1982 5 1 0 0 0 339.91 0.38 15 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1982 6 1 0 0 0 339.99 0.81 28 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1982 7 1 0 0 0 340.5 0.48 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1982 8 1 0 0 0 340.51 0.4 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1982 9 1 0 0 0 340.25 0.31 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1982 10 1 0 0 0 340.17 0.3 28 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1982 11 1 0 0 0 340.35 0.34 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1982 12 1 0 0 0 340.38 0.26 29 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1983 1 1 0 0 0 340.48 0.37 29 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1983 2 1 0 0 0 340.69 0.29 27 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1983 3 1 0 0 0 340.94 0.59 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1983 4 1 0 0 0 340.81 0.24 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1983 5 1 0 0 0 341.35 0.33 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1983 6 1 0 0 0 341.85 0.41 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1983 7 1 0 0 0 342.1 0.31 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1983 8 1 0 0 0 342.2 0.17 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1983 9 1 0 0 0 342.23 0.2 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1983 10 1 0 0 0 342.34 0.2 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1983 11 1 0 0 0 342.67 0.14 28 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1983 12 1 0 0 0 342.86 0.2 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1984 1 1 0 0 0 343.38 0.29 29 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1984 2 1 0 0 0 343.65 0.38 29 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1984 3 1 0 0 0 343.66 1.12 25 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1984 4 1 0 0 0 343.84 0.87 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1984 5 1 0 0 0 342.64 0.36 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1984 6 1 0 0 0 342.86 0.22 29 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1984 7 1 0 0 0 343.35 0.54 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1984 8 1 0 0 0 343.48 0.16 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1984 9 1 0 0 0 343.54 0.18 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1984 10 1 0 0 0 343.55 0.22 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1984 11 1 0 0 0 343.62 0.26 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1984 12 1 0 0 0 344.25 0.24 29 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1985 1 1 0 0 0 344.22 0.7 29 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1985 2 1 0 0 0 344.68 0.28 28 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1985 3 1 0 0 0 344.71 0.63 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1985 4 1 0 0 0 344.61 0.67 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1985 5 1 0 0 0 344.9 1.16 29 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1985 6 1 0 0 0 344.54 0.68 29 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1985 7 1 0 0 0 344.98 0.43 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1985 8 1 0 0 0 345.01 0.35 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1985 9 1 0 0 0 344.54 0.14 29 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1985 10 1 0 0 0 344.49 0.2 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1985 11 1 0 0 0 344.75 0.16 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1985 12 1 0 0 0 345.24 0.24 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1986 1 1 0 0 0 345.76 0.47 28 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1986 2 1 0 0 0 345.96 0.61 25 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1986 3 1 0 0 0 345.85 0.41 25 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1986 4 1 0 0 0 346.02 0.85 27 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1986 5 1 0 0 0 345.74 0.72 28 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1986 6 1 0 0 0 346.54 0.48 27 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1986 7 1 0 0 0 346.35 0.7 26 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1986 8 1 0 0 0 345.92 0.18 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1986 9 1 0 0 0 346.18 0.2 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1986 10 1 0 0 0 346.26 0.21 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1986 11 1 0 0 0 346.25 0.25 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1986 12 1 0 0 0 346.41 0.31 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1987 1 1 0 0 0 346.77 0.57 29 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1987 2 1 0 0 0 347.16 0.63 26 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1987 3 1 0 0 0 346.93 0.53 23 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1987 4 1 0 0 0 346.55 0.63 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1987 5 1 0 0 0 348.04 1.08 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1987 6 1 0 0 0 348.03 0.77 25 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1987 7 1 0 0 0 348.42 0.75 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1987 8 1 0 0 0 347.93 0.22 18 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1987 9 1 0 0 0 348.12 0.17 27 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1987 10 1 0 0 0 348.23 0.17 28 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1987 11 1 0 0 0 348.44 0.2 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1987 12 1 0 0 0 349.04 0.21 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1988 1 1 0 0 0 349.49 0.31 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1988 2 1 0 0 0 349.86 0.33 27 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1988 3 1 0 0 0 350.01 0.98 27 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1988 4 1 0 0 0 350.86 1.53 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1988 5 1 0 0 0 349.86 1.12 27 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1988 6 1 0 0 0 349.74 0.55 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1988 7 1 0 0 0 350.06 0.43 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1988 8 1 0 0 0 350.15 0.32 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1988 9 1 0 0 0 349.76 0.19 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1988 10 1 0 0 0 350.12 0.26 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1988 11 1 0 0 0 350.6 0.24 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1988 12 1 0 0 0 351.16 0.33 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1989 1 1 0 0 0 351.55 0.25 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1989 2 1 0 0 0 351.88 0.27 28 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1989 3 1 0 0 0 351.69 0.75 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1989 4 1 0 0 0 351.59 0.69 16 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1989 5 1 0 0 0 351.91 0.7 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1989 6 1 0 0 0 351.05 0.55 29 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1989 7 1 0 0 0 351.23 0.45 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1989 8 1 0 0 0 351.35 0.28 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1989 9 1 0 0 0 351.27 0.13 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1989 10 1 0 0 0 351.39 0.23 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1989 11 1 0 0 0 351.79 0.25 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1989 12 1 0 0 0 351.8 0.41 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1990 1 1 0 0 0 352.43 0.36 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1990 2 1 0 0 0 353.34 0.28 3 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1990 3 1 0 0 0 -999.99 -99.99 0 -14.247 -170.564 53.0 42.0 11.0 NA *..
SMO 1990 4 1 0 0 0 -999.99 -99.99 0 -14.247 -170.564 53.0 42.0 11.0 NA *..
SMO 1990 5 1 0 0 0 352.3 0.34 27 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1990 6 1 0 0 0 353.05 0.4 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1990 7 1 0 0 0 352.8 0.34 29 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1990 8 1 0 0 0 352.92 0.35 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1990 9 1 0 0 0 352.98 0.21 28 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1990 10 1 0 0 0 352.83 0.16 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1990 11 1 0 0 0 353.01 0.21 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1990 12 1 0 0 0 353.52 0.42 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1991 1 1 0 0 0 354.11 0.24 28 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1991 2 1 0 0 0 354.6 0.45 27 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1991 3 1 0 0 0 354.45 0.54 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1991 4 1 0 0 0 353.84 0.64 28 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1991 5 1 0 0 0 353.74 0.88 29 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1991 6 1 0 0 0 354.07 0.42 29 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1991 7 1 0 0 0 354.23 0.3 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1991 8 1 0 0 0 353.91 0.21 29 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1991 9 1 0 0 0 353.75 0.15 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1991 10 1 0 0 0 353.86 0.12 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1991 11 1 0 0 0 354.47 0.27 30 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1991 12 1 0 0 0 354.9 0.34 31 -14.247 -170.564 53.0 42.0 11.0 NA ...
SMO 1992 1 1 0 0 0 354.38 0.52 26 -14.247 -170.564 44.5 42.0 2.5 NA ...
SMO 1992 2 1 0 0 0 354.72 0.75 27 -14.247 -170.564 44.5 42.0 2.5 NA ...
SMO 1992 3 1 0 0 0 354.92 0.86 31 -14.247 -170.564 44.5 42.0 2.5 NA ...
SMO 1992 4 1 0 0 0 354.77 0.54 28 -14.247 -170.564 44.5 42.0 2.5 NA ...
SMO 1992 5 1 0 0 0 354.76 0.35 27 -14.247 -170.564 44.5 42.0 2.5 NA ...
SMO 1992 6 1 0 0 0 355.02 0.39 30 -14.247 -170.564 44.5 42.0 2.5 NA ...
SMO 1992 7 1 0 0 0 355.59 0.21 30 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1992 8 1 0 0 0 355.55 0.32 31 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1992 9 1 0 0 0 355.21 0.11 30 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1992 10 1 0 0 0 355.3 0.19 31 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1992 11 1 0 0 0 355.02 0.13 30 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1992 12 1 0 0 0 355.45 0.33 27 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1993 1 1 0 0 0 355.49 0.41 28 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1993 2 1 0 0 0 355.53 0.71 28 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1993 3 1 0 0 0 356.15 0.45 31 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1993 4 1 0 0 0 355.81 0.75 30 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1993 5 1 0 0 0 354.89 0.46 31 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1993 6 1 0 0 0 355.62 0.27 30 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1993 7 1 0 0 0 355.6 0.3 31 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1993 8 1 0 0 0 356.27 0.24 30 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1993 9 1 0 0 0 355.93 0.18 30 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1993 10 1 0 0 0 356.01 0.22 31 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1993 11 1 0 0 0 356.34 0.26 30 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1993 12 1 0 0 0 356.82 0.21 30 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1994 1 1 0 0 0 357.14 0.4 31 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1994 2 1 0 0 0 357.47 0.38 25 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1994 3 1 0 0 0 357.23 0.68 27 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1994 4 1 0 0 0 357.51 0.66 27 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1994 5 1 0 0 0 356.91 0.54 27 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1994 6 1 0 0 0 357.15 0.63 30 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1994 7 1 0 0 0 357.74 0.43 31 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1994 8 1 0 0 0 357.47 0.21 31 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1994 9 1 0 0 0 357.48 0.15 27 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1994 10 1 0 0 0 357.78 0.23 31 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1994 11 1 0 0 0 358.31 0.17 30 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1994 12 1 0 0 0 358.75 0.26 31 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1995 1 1 0 0 0 358.71 0.49 31 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1995 2 1 0 0 0 359.51 0.41 27 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1995 3 1 0 0 0 359.51 0.46 31 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1995 4 1 0 0 0 359.24 0.83 26 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1995 5 1 0 0 0 359.64 0.65 28 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1995 6 1 0 0 0 359.47 0.53 27 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1995 7 1 0 0 0 359.74 0.33 31 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1995 8 1 0 0 0 359.51 0.3 29 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1995 9 1 0 0 0 359.37 0.17 30 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1995 10 1 0 0 0 359.68 0.21 30 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1995 11 1 0 0 0 360.1 0.19 11 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1995 12 1 0 0 0 360.37 0.23 7 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1996 1 1 0 0 0 361.34 0.22 28 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1996 2 1 0 0 0 361.57 0.38 29 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1996 3 1 0 0 0 361.39 0.5 29 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1996 4 1 0 0 0 360.29 0.65 23 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1996 5 1 0 0 0 360.96 0.68 17 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1996 6 1 0 0 0 361.16 0.66 22 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1996 7 1 0 0 0 360.8 0.22 27 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1996 8 1 0 0 0 360.93 0.33 31 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1996 9 1 0 0 0 360.81 0.22 29 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1996 10 1 0 0 0 360.92 0.19 20 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1996 11 1 0 0 0 361.38 0.19 27 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1996 12 1 0 0 0 361.82 0.27 30 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1997 1 1 0 0 0 362.0 0.56 27 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1997 2 1 0 0 0 362.3 0.43 22 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1997 3 1 0 0 0 362.52 1.05 29 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1997 4 1 0 0 0 361.88 0.57 29 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1997 5 1 0 0 0 361.29 0.31 21 -14.247 -170.564 60.3 42.0 18.3 NA ...
SMO 1997 6 1 0 0 0 361.35 0.19 28 -14.247 -170.564 60.3 42.0 18.3 NA ...
